division_old,state_old,ALP_old,LNP_old,GRN_old,ON_old,IND_old,OTH_old,division_key,division_corrected,state_corrected,ALP_corrected,LNP_corrected,GRN_corrected,ON_corrected,IND_corrected,OTH_corrected,ALP_pvi_delta,LNP_pvi_delta,GRN_pvi_delta,ON_pvi_delta,IND_pvi_delta,OTH_pvi_delta,ALP_old_primary,LNP_old_primary,GRN_old_primary,ON_old_primary,IND_old_primary,OTH_old_primary,ALP_corrected_primary,LNP_corrected_primary,GRN_corrected_primary,ON_corrected_primary,IND_corrected_primary,OTH_corrected_primary,ALP_primary_delta_pp,LNP_primary_delta_pp,GRN_primary_delta_pp,ON_primary_delta_pp,IND_primary_delta_pp,OTH_primary_delta_pp,max_abs_primary_delta_pp
Pearce,WA,0.13,-0.1257,0.0053,0.048499999999999995,-0.07,0.0104,PEARCE,Pearce,WA,0.065845792,-0.03867067681,-0.005037098468,0.2864528974,-0.07,0.02558001488,-0.064154208,0.08702932319000001,-0.010337098468,0.23795289740000003,0.0,0.015180014880000002,0.4923238922620335,0.20240835524373343,0.13187684945965214,0.06781607005054936,0.02389251369092016,0.0816823192931114,0.41016727474812803,0.28347402532817007,0.11840287113688786,0.0762581453684975,0.022910550383573945,0.08878713303474255,-8.215661751390545,8.106567008443664,-1.3473978322764286,0.8442075317948133,-0.09819633073462133,0.7104813741631146,8.215661751390545
Cooper,VIC,0.0975,-0.0926,0.0827,0.02,-0.07,-0.0392,COOPER,Cooper,VIC,0.0758049737,-0.1738541962,0.1379802925,-0.2919672988,-0.07,0.04213677709,-0.021695026300000003,-0.0812541962,0.055280292499999995,-0.3119672988,0.0,0.08133677709,0.44467522387076086,0.22996879691305866,0.19055967248382863,0.06487517075257937,0.02316295478594852,0.0467581811938241,0.42850588927220207,0.1493134109961982,0.23790572206441382,0.05933947207189276,0.023369223292043245,0.10156628230324986,-1.6169334598558793,-8.065538591686048,4.734604958058519,-0.5535698680686609,0.02062685060947242,5.480810110942577,8.065538591686048
Kingston,SA,0.1096,-0.045700000000000005,0.0436,-0.0184,-0.07,-0.0207,KINGSTON,Kingston,SA,0.1797880995,-0.1235595701,0.009799774835,-0.02737628319,-0.0258,-0.002702584409,0.07018809949999999,-0.0778595701,-0.033800225165,-0.00897628319,0.0442,0.017997415590999998,0.4395810644695506,0.26729563403482237,0.15288568188744683,0.061315386204540544,0.022288944357915213,0.05663328904572448,0.5033570821664257,0.18969964701386516,0.12524054414577876,0.06331752131119427,0.05076278455448392,0.067622420808252,6.377601769687513,-7.759598702095722,-2.7645137741668075,0.20021351066537227,2.847384019656871,1.0989131762527513,7.759598702095722
Shortland,NSW,0.17980000000000002,-0.12359999999999999,0.0098,-0.0016,-0.0258,-0.0027,SHORTLAND,Shortland,NSW,0.09427894605,-0.05343798794,-0.01232263662,0.3336143395,-0.0283,-0.01595995671,-0.08552105395000001,0.07016201205999999,-0.02212263662,0.3352143395,-0.0024999999999999988,-0.01325995671,0.5043791497249863,0.18975731570014437,0.12578767054696852,0.06143494708232421,0.051083680326538795,0.06755723661903767,0.43401572509495584,0.2657452298316127,0.11139898984119835,0.07714253612979823,0.05060397709124313,0.06109354201119184,-7.036342463003048,7.598791413146833,-1.4388680705770165,1.570758904747402,-0.04797032352956629,-0.6463694607845836,7.598791413146833
Gilmore,NSW,0.08039999999999999,-0.0339,0.0366,-0.0256,-0.0125,-0.0341,GILMORE,Gilmore,NSW,0.03515240808,0.03540312283,-0.04297464454,-0.3823096916,0.0027,0.00127652022,-0.04524759191999998,0.06930312283000001,-0.07957464454,-0.3567096916,0.015200000000000002,0.03537652022,0.40846832026089136,0.27689446568795834,0.14638372929862545,0.06067602219027203,0.05971641949617152,0.0478610430660813,0.3696237591839445,0.3491972607747136,0.08563730049074995,0.05428222408924276,0.07021608681452825,0.07104336864682094,-3.8844561076946835,7.230279508675524,-6.074642880787549,-0.6393798101029268,1.0499667318356727,2.318232558073964,7.230279508675524
Cowan,WA,0.0784,-0.0029,-0.0255,0.011000000000000001,-0.0462,-0.026000000000000002,COWAN,Cowan,WA,0.1234026914,-0.06926951483,-0.01626879375,-0.3217858226,-0.0372,0.01907470278,0.0450026914,-0.06636951483,0.009231206249999999,-0.3327858226,0.009000000000000001,0.04507470278,0.4216092408983508,0.31846145202599174,0.10195311127660646,0.06401080049277927,0.039084076376104615,0.0548813189301672,0.4600060053535262,0.24837264804655498,0.10762070806282785,0.05643628509135234,0.04437840560668091,0.08318594783905775,3.8396764455175427,-7.008880397943676,0.566759678622139,-0.757451540142693,0.5294329230576295,2.8304628908890552,7.008880397943676
Hawke,VIC,0.0163,0.042,-0.0028000000000000004,-0.0095,-0.07,0.0147,HAWKE,Hawke,VIC,0.04460576736,-0.03532773245,-0.0262621064,0.3672476076,-0.07,0.05947360163,0.02830576736,-0.07732773245,-0.0234621064,0.37674760760000003,0.0,0.04477360163,0.3557870286046669,0.3596945613947458,0.1188162456899434,0.06268216679665015,0.022691034930719667,0.08032896258327411,0.3928596222485182,0.28971541135851864,0.1023680726054557,0.07995000885624064,0.023138268206306854,0.11196861672495988,3.707259364385135,-6.997915003622718,-1.6448173084487692,1.726784205959049,0.044723327558718676,3.1639654141685765,6.997915003622718
Robertson,NSW,0.1259,-0.0726,0.014199999999999999,-0.013300000000000001,-0.07,0.0025,ROBERTSON,Robertson,NSW,0.08911216552,-8.553709234e-05,-0.02967487311,0.1639021877,-0.0394,-0.02538102067,-0.03678783448000002,0.07251446290766,-0.04387487311,0.1772021877,0.03060000000000001,-0.02788102067,0.46405700398380656,0.2455311696900843,0.13245785947608357,0.0626411147681155,0.02271655192598325,0.07259630015592701,0.42244926889884415,0.3144804836763145,0.09613711090454335,0.07022487741852555,0.0425187662111052,0.054189492890667226,-4.1607735084962405,6.89493139862302,-3.632074857154022,0.7583762650410053,1.9802214285121953,-1.8406807265259784,6.89493139862302
Blair,QLD,0.11800000000000001,-0.0054,-0.0075,-0.0353,-0.07,-0.0207,BLAIR,Blair,QLD,0.02494016889,-0.0492469692,-0.01216941347,0.5381285178,-0.07,0.06675341634,-0.09305983111,-0.043846969199999995,-0.00466941347,0.5734285178,0.0,0.08745341633999999,0.44443976698941995,0.30459646854216454,0.1122250956266217,0.060389908785104404,0.022126985997518226,0.056221774059171205,0.37732111140234376,0.27860555288881805,0.11509573397092734,0.08748344135808604,0.0234025375162754,0.11809162286354952,-6.711865558707619,-2.599091565334649,0.2870638344305648,2.709353257298164,0.12755515187571725,6.186984880437831,6.711865558707619
Paterson,NSW,-0.0171,0.0125,-0.0034999999999999996,-0.0182,0.09,-0.0271,PATERSON,Paterson,NSW,0.03746453488,-0.02973251398,-0.04624100677,0.2201350284,0.0482,0.002903304386,0.05456453488,-0.04223251398,-0.042741006770000006,0.23833502839999998,-0.0418,0.030003304385999997,0.3174423699836474,0.3246028655730105,0.1162433949697868,0.06136248483337783,0.12770673382736694,0.05264215081281045,0.3778733125179681,0.2894733987760327,0.08442499592293133,0.07317261068116507,0.10181644638865846,0.07323923571324432,6.043094253432068,-3.5129466796977815,-3.1818399046855474,1.181012584778724,-2.5890287438708484,2.0597084900433873,6.043094253432068
Eden-Monaro,NSW,0.0368,0.049400000000000006,0.0068000000000000005,-0.0436,-0.0134,-0.0252,EDEN-MONARO,Eden-Monaro,NSW,0.07837501868,-0.002853096519,-0.02546798894,0.1836464553,-0.04616997983,-0.02600230465,0.041575018680000006,-0.05225309651900001,-0.03226798894,0.2272464553,-0.03276997983,-0.0008023046499999985,0.35922028146020873,0.3507576110120009,0.12081232407781413,0.05894524404152271,0.05792796905479965,0.05233657035365396,0.41790309607713155,0.31619966618077716,0.10085085180957669,0.07188584475087471,0.03859680328469728,0.05456373789694269,5.868281461692282,-3.4557944831223764,-1.996147226823744,1.2940600709352004,-1.9331165770102368,0.22271675432887286,5.868281461692282
Bass,TAS,0.022099999999999998,0.0768,-0.0115,-0.0232,-0.0525,-0.0109,BASS,Bass,TAS,0.02813209487,0.007250789871,0.002307450345,-0.00370101951,-0.01482160865,-0.02203965905,0.006032094870000001,-0.06954921012899999,0.013807450345,0.019498980489999998,0.03767839135,-0.01113965905,0.3514793858226644,0.38352348242613143,0.10881226226003243,0.060556773626616774,0.033466442937601114,0.06216165292695367,0.36831781445587297,0.3262760343987409,0.1228811491630311,0.0658574118043746,0.059561075706352,0.05710651447162831,1.6838428633208558,-5.7247448027390515,1.4068886902998665,0.5300638177757826,2.609463276875089,-0.5055138455325361,5.7247448027390515
Ballarat,VIC,0.1586,-0.057699999999999994,0.019,-0.0073,-0.0368,-0.07,BALLARAT,Ballarat,VIC,0.08885296537,-0.04579769466,0.02185769562,0.06345408262,-0.0446,-0.02360691601,-0.06974703463,0.011902305339999995,0.0028576956199999996,0.07075408262,-0.007800000000000001,0.04639308399000001,0.48326213697194415,0.2536157916444604,0.13270783098638672,0.061174393410651666,0.04381546700879002,0.02542437997776702,0.42673060196951496,0.2721819472464872,0.13793777603839888,0.06773130496772244,0.03950832016220637,0.05591004961567012,-5.653153500242919,1.856615560202679,0.5229945052012158,0.655691155707077,-0.4307146846583648,3.0485669637903103,5.653153500242919
Newcastle,NSW,0.0801,-0.0642,0.1168,-0.0064,-0.07,-0.057800000000000004,NEWCASTLE,Newcastle,NSW,0.1093127653,-0.124201905,0.09458966896,-0.1958134029,-0.07,-0.007147707036,0.0292127653,-0.06000190500000001,-0.022210331040000003,-0.1894134029,0.0,0.050652292964000006,0.4163230433686882,0.25231853337672616,0.21262564831696132,0.062445264193912275,0.022572495574096768,0.03371501516961521,0.453552768488623,0.19675903295422537,0.19841996219480423,0.060879918110048316,0.022913257658747094,0.06747506059355204,3.722972511993483,-5.55595004225008,-1.4205686122157086,-0.15653460838639596,0.034076208465032634,3.3760045423936833,5.55595004225008
Corangamite,VIC,0.055099999999999996,-0.041299999999999996,-0.0029,0.010700000000000001,0.0129,-0.0173,CORANGAMITE,Corangamite,VIC,0.03521478081,0.01301516055,0.02380702269,-0.7252323263,-0.0288,-0.006210805614,-0.019885219189999997,0.05431516055,0.02670702269,-0.7359323263,-0.0417,0.011089194386,0.3976935288385769,0.2791520189294436,0.1198707640141865,0.06388181133779379,0.07899782092477327,0.06040405595522599,0.3709840776204189,0.32823825618010893,0.13833821316747139,0.046279743927507604,0.04963297830599883,0.06652673079849447,-2.670945121815799,4.908623725066535,1.8467449153284883,-1.7602067410286186,-2.936484261877444,0.6122674843268484,4.908623725066535
Banks,NSW,0.0797,0.0368,-0.008,-0.0392,-0.07,-0.0008,BANKS,Banks,NSW,0.02214446985,0.07684408703,-0.01147450852,-0.503159523,-0.0525,-0.01088343483,-0.05755553014999999,0.040044087029999995,-0.003474508519999999,-0.463959523,0.01750000000000001,-0.01008343483,0.40118014382896666,0.34014260669305274,0.11004349927494605,0.059312376461864554,0.02177192472505091,0.06754944901611913,0.35493158704982214,0.3878658842466669,0.10962944081953224,0.05096361168436768,0.033646212962999945,0.06296326323661121,-4.624855677914452,4.772327755361417,-0.04140584554138127,-0.8348764777496874,1.1874288237949036,-0.4586185779507923,4.772327755361417
Petrie,QLD,-0.028900000000000002,0.0949,-0.0345,0.0368,-0.07,0.0003,PETRIE,Petrie,QLD,0.007570152065,0.06476632989,-0.004949097541,0.05255734418,-0.07,-0.001883767724,0.036470152065000004,-0.030133670109999997,0.029550902459,0.01575734418,0.0,-0.0021837677240000002,0.31921003879324744,0.42293371590917367,0.09602028327154308,0.0656715524666811,0.02326383209345798,0.07290057746589662,0.3447915970975659,0.3803389376848628,0.1160234104991418,0.06697928463866121,0.022436743394871866,0.06943002668489662,2.558155830431846,-4.2594778224310845,2.0003127227598725,0.13077321719801027,-0.08270886985861127,-0.34705507810000036,4.2594778224310845
Hasluck,WA,0.0889,-0.0458,0.0219,0.0062,-0.0446,-0.0236,HASLUCK,Hasluck,WA,0.1311178201,-0.08633652892,-5.859148518e-05,0.02345871935,-0.07,0.02014471303,0.0422178201,-0.04053652892,-0.02195859148518,0.01725871935,-0.025400000000000006,0.04374471303,0.42876643421697663,0.2730402905826202,0.13894085825709798,0.063381813653477,0.03986338531424517,0.056007217975582994,0.4712782301203206,0.2331770700481163,0.12138080729473623,0.0669078049590956,0.022719728250645627,0.08453635932708553,4.251179590334397,-3.986322053450389,-1.7560050962361753,0.3525991305618592,-1.7143657063599544,2.852914135150254,4.251179590334397
Gorton,VIC,0.047599999999999996,-0.0060999999999999995,-0.0087,-0.0014000000000000002,-0.0431,0.015,GORTON,Gorton,VIC,0.08552102618,-0.0405796813,-0.0186317751,0.08818184987,-0.07,0.03727056775,0.037921026180000005,-0.0344796813,-0.009931775100000002,0.08958184987,-0.026900000000000007,0.022270567749999998,0.3879103471094073,0.3127521177706504,0.11453263144293314,0.06314034326921086,0.04086181646060327,0.0808027439471951,0.4265138704596749,0.2793976306732634,0.10667005918984512,0.0690122029367276,0.022736368274501418,0.09566986846598752,3.860352335026762,-3.3354487097386976,-0.786257225308802,0.5871859667516743,-1.8125448186101856,1.486712451879242,3.860352335026762
Parramatta,NSW,0.0658,-0.0387,-0.005,0.0208,-0.07,0.0256,PARRAMATTA,Parramatta,NSW,0.1179681783,-0.00541674555,-0.007463162362,-0.921197921,-0.07,-0.02068304352,0.05216817830000001,0.03328325445,-0.002463162362,-0.941997921,0.0,-0.04628304352,0.4151588673997324,0.2864972639970446,0.12016958168884476,0.06526041871659503,0.02329178690918429,0.08962208128859894,0.4528616421899005,0.31083715879611246,0.11411988343618615,0.0422564463579967,0.022451174284682573,0.057473694935121576,3.7702774790168094,2.433989479906784,-0.6049698252658608,-2.3003972358598337,-0.08406126245017152,-3.2148386353477365,3.7702774790168094
Longman,QLD,-0.0137,-0.0053,-0.011899999999999999,0.0366,-0.037599999999999995,0.0327,LONGMAN,Longman,QLD,0.003966211074,0.03788768997,-0.03009224733,0.4925559417,-0.07,0.0222619219,0.017666211074,0.04318768997,-0.01819224733,0.4559559417,-0.03240000000000001,-0.010438078100000001,0.3432284739301996,0.32867771241218363,0.11738534361878687,0.06737274782476393,0.046710146814898795,0.09662557539916727,0.348033029923819,0.3606496300447806,0.09815920137762874,0.08376247023639752,0.022881166187660503,0.08651450222971355,0.4804555993619397,3.197191763259699,-1.9226142241158137,1.6389722411633585,-2.382898062723829,-1.0111073169453726,3.197191763259699
Hindmarsh,SA,0.08539999999999999,-0.0788,0.0338,0.0239,-0.039900000000000005,-0.0236,HINDMARSH,Hindmarsh,SA,0.1258629865,-0.07264655711,0.01420494305,-0.2610784834,-0.07,0.002486713019,0.040462986500000006,0.006153442889999999,-0.019595056949999995,-0.2849784834,-0.030100000000000002,0.026086713019,0.43548652897672036,0.24570287421255585,0.1519717302537311,0.0654375305318021,0.044054368550223315,0.05734696747496714,0.46601242605311594,0.24690701981191449,0.1327178838108342,0.05852843261965824,0.02271627065540211,0.073117967049075,3.052589707639558,0.12041455993586359,-1.9253846442896905,-0.6909097912143857,-2.1338097894821204,1.577099957410786,3.052589707639558
Greenway,NSW,0.1369,-0.0415,0.0134,-0.0183,-0.07,-0.022000000000000002,GREENWAY,Greenway,NSW,0.1494061858,-0.03814384337,-0.02259907425,-0.3185814572,-0.0463,-0.02396127926,0.012506185800000014,0.0033561566300000026,-0.03599907425,-0.3002814572,0.023700000000000006,-0.001961279259999997,0.46310865011129426,0.26976361324914033,0.12855366399750098,0.06094508081700735,0.022153296104258598,0.05547569572079855,0.4769243253011033,0.27448681500809746,0.10080502241592636,0.05552219306954338,0.03764219234529435,0.0546194518600351,1.381567518980903,0.47232017589571296,-2.7748641581574627,-0.5422887747463967,1.548889624103575,-0.08562438607634532,2.7748641581574627
Moncrieff,QLD,-0.0929,0.0737,-0.0337,0.0556,-0.0242,0.029500000000000002,MONCRIEFF,Moncrieff,QLD,-0.105077307,0.1012037219,-0.02060557831,0.02600138938,0.0173,0.0241442024,-0.012177306999999998,0.0275037219,0.01309442169,-0.029598610619999997,0.041499999999999995,-0.0053557976000000035,0.26375936602417793,0.4154957131691394,0.10010864588408477,0.06860674946351955,0.056680000382063694,0.0953495250770146,0.23778106751229153,0.42178488315645285,0.10502162146606642,0.06698821272186548,0.08130309383970835,0.08712112130361545,-2.5978298511886404,0.6289169987313437,0.49129755819816434,-0.16185367416540752,2.462309345764466,-0.8228403773399146,2.5978298511886404
Lindsay,NSW,0.0076,0.06480000000000001,-0.0049,0.003,-0.07,-0.0019,LINDSAY,Lindsay,NSW,-0.02015420139,0.08619775437,-0.03026129644,0.05841683876,-0.07,0.02078769435,-0.02775420139,0.021397754369999994,-0.02536129644,0.055416838759999996,0.0,0.02268769435,0.34644286126191687,0.3815911829828457,0.11688257674577326,0.06290632029165463,0.022639336723337622,0.06953772199447186,0.32127140305076035,0.40610622952852754,0.0971926027397678,0.06791254807515308,0.02268718126021041,0.08483003534558084,-2.5171458211156517,2.451504654568182,-1.968997400600546,0.5006227783498449,0.004784453687278756,1.5292313351108977,2.5171458211156517
Spence,SA,0.1015,-0.12380000000000001,0.0149,0.0383,-0.0481,0.0192,SPENCE,Spence,SA,0.1014762789,-0.1238293816,0.0148973349,0.5374983685,-0.0481,0.0191796753,-2.3721100000012596e-05,-2.9381599999989128e-05,-2.6651000000002534e-06,0.4991983685,0.0,-2.0324699999997586e-05,0.4620890809573966,0.2040825784384267,0.1396783152623179,0.06738672456972958,0.03928475227342873,0.08747854849870061,0.45239302348208105,0.20007941241703994,0.13643125912119283,0.08690779323789209,0.03829760511727068,0.08589090662452349,-0.9696057475315545,-0.4003166021386756,-0.3247056141125054,1.9521068668162513,-0.09871471561580525,-0.15876418741771203,1.9521068668162513
